umur,gender,occupation_group,nominal,periode_transaksi
40,pria,Tidak Bekerja,379829,Reguler
40,pria,Tidak Bekerja,297973,Reguler
40,pria,Tidak Bekerja,207662,Reguler
40,pria,Tidak Bekerja,796465,Reguler
40,pria,Tidak Bekerja,236438,Reguler
40,pria,Tidak Bekerja,270094,Reguler
40,pria,Tidak Bekerja,299361,Reguler
42,pria,Tidak Bekerja,25000,Reguler
40,pria,Tidak Bekerja,313519,Reguler
52,pria,Tidak Bekerja,263920,Reguler
42,pria,Tidak Bekerja,50000,Reguler
37,pria,Tidak Bekerja,100000,Reguler
44,pria,Tidak Bekerja,2425000,Reguler
42,pria,Tidak Bekerja,25000,Reguler
42,pria,Tidak Bekerja,50000,Reguler
42,pria,Tidak Bekerja,25000,Reguler
59,wanita,Tidak Bekerja,1000000,Reguler
42,pria,Tidak Bekerja,25000,Reguler
52,pria,Tidak Bekerja,1500000,Reguler
37,pria,Tidak Bekerja,100000,Reguler
57,pria,Tidak Bekerja,700000,Reguler
57,pria,Tidak Bekerja,1650000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
35,pria,Pegawai Swasta,277499,Reguler
33,wanita,Pegawai Swasta,500000,Reguler
35,pria,Pegawai Swasta,277216,Reguler
35,pria,Pegawai Swasta,277500,Reguler
32,pria,Pegawai Swasta,270000,Reguler
32,pria,Pegawai Swasta,315000,Reguler
32,pria,Pegawai Swasta,195000,Reguler
32,pria,Pegawai Swasta,350000,Reguler
35,pria,Pegawai Swasta,277379,Ramadhan
35,wanita,Pegawai Swasta,4500000,Ramadhan
39,wanita,Pegawai Swasta,100000,Ramadhan
31,wanita,Pegawai Swasta,150000,Ramadhan
39,wanita,Pegawai Swasta,100000,Ramadhan
44,wanita,Pegawai Swasta,50000,Ramadhan
50,wanita,Pegawai Swasta,150000,Ramadhan
39,wanita,Pegawai Swasta,100000,Ramadhan
31,wanita,Pegawai Swasta,150000,Ramadhan
50,wanita,Pegawai Swasta,150000,Ramadhan
50,wanita,Pegawai Swasta,150000,Ramadhan
44,wanita,Pegawai Swasta,50000,Ramadhan
44,wanita,Pegawai Swasta,50000,Ramadhan
31,wanita,Pegawai Swasta,150000,Ramadhan
35,wanita,Pegawai Swasta,45000,Ramadhan
39,pria,Pegawai Swasta,1500000,Ramadhan
38,pria,Pegawai Swasta,225000,Ramadhan
35,wanita,Pegawai Swasta,2500000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
35,pria,Pegawai Swasta,277379,Reguler
32,pria,Pegawai Swasta,190000,Reguler
35,wanita,Pegawai Swasta,2500000,Reguler
35,pria,Pegawai Swasta,277379,Reguler
32,pria,Pegawai Swasta,407000,Reguler
35,wanita,Pegawai Swasta,3000000,Kurban
31,wanita,Pegawai Swasta,150000,Reguler
35,pria,Pegawai Swasta,308155,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
35,wanita,Pegawai Swasta,2500000,Reguler
32,pria,Pegawai Swasta,318000,Reguler
32,pria,Pegawai Swasta,230000,Reguler
32,pria,Pegawai Swasta,411900,Reguler
35,pria,Pegawai Swasta,316433,Reguler
40,pria,Pegawai Swasta,8086000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
35,pria,Pegawai Swasta,278651,Reguler
35,wanita,Pegawai Swasta,2500000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
35,wanita,Pegawai Swasta,2500000,Reguler
35,pria,Pegawai Swasta,316692,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
32,pria,Pegawai Swasta,250000,Reguler
33,wanita,Pegawai Swasta,500000,Reguler
35,pria,Pegawai Swasta,275031,Reguler
35,wanita,Pegawai Swasta,2500000,Reguler
38,pria,Pegawai Swasta,2050000,Reguler
32,pria,Pegawai Swasta,432000,Reguler
35,pria,Pegawai Swasta,223474,Reguler
32,pria,Pegawai Swasta,158000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
35,pria,Pegawai Swasta,230799,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
38,pria,Pegawai Swasta,2925000,Reguler
35,wanita,Pegawai Swasta,7500000,Reguler
35,pria,Pegawai Swasta,230705,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
33,wanita,Pegawai Swasta,600000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
40,pria,Pegawai Swasta,20900000,Ramadhan
44,pria,Pegawai Swasta,4000000,Ramadhan
35,wanita,Pegawai Swasta,3000000,Ramadhan
35,wanita,Pegawai Swasta,300500,Ramadhan
48,pria,Pegawai Swasta,180000,Ramadhan
48,pria,Pegawai Swasta,1500000,Ramadhan
38,pria,Pegawai Swasta,225000,Ramadhan
33,wanita,Pegawai Swasta,600000,Ramadhan
35,pria,Pegawai Swasta,1189530,Ramadhan
39,wanita,Pegawai Swasta,100000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
35,wanita,Pegawai Swasta,2750000,Reguler
35,pria,Pegawai Swasta,2313503,Reguler
32,pria,Pegawai Swasta,302000,Reguler
32,pria,Pegawai Swasta,185000,Reguler
32,pria,Pegawai Swasta,165000,Reguler
44,wanita,Pegawai Swasta,50000,Reguler
50,wanita,Pegawai Swasta,150000,Reguler
39,wanita,Pegawai Swasta,100000,Reguler
31,wanita,Pegawai Swasta,150000,Reguler
35,pria,Pegawai Swasta,317249,Kurban
33,wanita,Pegawai Swasta,600000,Kurban
35,wanita,Pegawai Swasta,2750000,Kurban
31,wanita,Pegawai Swasta,150000,Kurban
50,wanita,Pegawai Swasta,150000,Kurban
39,wanita,Pegawai Swasta,100000,Kurban
44,wanita,Pegawai Swasta,50000,Kurban
44,wanita,IT,1500000,Reguler
31,wanita,IT,794115,Reguler
44,wanita,IT,1500000,Reguler
31,wanita,IT,251647,Reguler
41,wanita,IT,350000,Reguler
44,wanita,IT,1500000,Reguler
42,pria,IT,1025000,Reguler
42,pria,IT,475000,Reguler
41,wanita,IT,100000,Reguler
31,wanita,IT,312312,Reguler
44,wanita,IT,1500000,Reguler
41,wanita,IT,650000,Ramadhan
44,wanita,IT,1500000,Reguler
41,wanita,IT,1300000,Reguler
44,wanita,IT,1500000,Reguler
44,wanita,IT,1500000,Reguler
33,pria,IT,585529,Reguler
33,pria,IT,585529,Reguler
44,wanita,IT,1500000,Reguler
41,wanita,IT,550000,Reguler
31,wanita,IT,184826,Reguler
44,wanita,IT,1500000,Reguler
42,pria,IT,560000,Reguler
33,pria,IT,585529,Reguler
31,wanita,IT,268250,Reguler
42,pria,IT,562000,Reguler
44,wanita,IT,1500000,Reguler
31,wanita,IT,663478,Reguler
33,pria,IT,585529,Reguler
44,wanita,IT,1500000,Reguler
33,pria,IT,1365817,Reguler
42,pria,IT,641000,Reguler
33,pria,IT,626603,Reguler
42,pria,IT,688000,Reguler
41,wanita,IT,675000,Reguler
33,pria,IT,1046196,Reguler
44,wanita,IT,1500000,Reguler
31,wanita,IT,255116,Reguler
41,wanita,IT,650000,Reguler
33,pria,IT,589019,Reguler
44,wanita,IT,1500000,Reguler
41,wanita,IT,600000,Reguler
42,pria,IT,500000,Reguler
33,pria,IT,585598,Reguler
44,wanita,IT,1500000,Reguler
31,wanita,IT,285387,Reguler
41,wanita,IT,650000,Reguler
36,pria,IT,660000,Reguler
44,wanita,IT,1000000,Reguler
33,pria,IT,585529,Ramadhan
42,pria,IT,500000,Ramadhan
36,pria,IT,2180000,Ramadhan
31,wanita,IT,755350,Ramadhan
44,wanita,IT,45000,Ramadhan
33,pria,IT,488750,Ramadhan
33,pria,IT,488750,Ramadhan
33,pria,IT,590661,Reguler
44,wanita,IT,1500000,Reguler
31,wanita,IT,174541,Reguler
41,wanita,IT,650000,Reguler
44,wanita,IT,1500000,Reguler
33,pria,IT,588950,Kurban
41,wanita,IT,550000,Kurban
31,wanita,IT,416268,Kurban
44,wanita,IT,1500000,Kurban
31,wanita,IT,1543369,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,300000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,300000,Reguler
33,pria,Lainnya,100000,Reguler
56,pria,Lainnya,225000,Ramadhan
39,pria,Lainnya,300000,Ramadhan
37,wanita,Lainnya,7500000,Ramadhan
37,wanita,Lainnya,135000,Ramadhan
58,pria,Lainnya,180000,Ramadhan
29,wanita,Lainnya,45000,Ramadhan
29,wanita,Lainnya,180000,Ramadhan
61,wanita,Lainnya,90000,Ramadhan
61,wanita,Lainnya,45000,Ramadhan
39,pria,Lainnya,300000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,300000,Reguler
56,pria,Lainnya,2000000,Kurban
50,pria,Lainnya,500000,Kurban
48,pria,Lainnya,5800000,Kurban
39,pria,Lainnya,300000,Reguler
39,pria,Lainnya,290000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,270000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,270000,Reguler
39,pria,Lainnya,300000,Reguler
50,pria,Lainnya,300000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,150000,Reguler
39,pria,Lainnya,450000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,300000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,300000,Reguler
39,pria,Lainnya,300000,Reguler
39,pria,Lainnya,300000,Reguler
33,pria,Lainnya,100000,Reguler
39,pria,Lainnya,350000,Ramadhan
37,pria,Lainnya,135000,Ramadhan
48,pria,Lainnya,200000,Ramadhan
38,pria,Lainnya,700000,Ramadhan
56,pria,Lainnya,225000,Ramadhan
29,wanita,Lainnya,50000,Ramadhan
29,wanita,Lainnya,45000,Ramadhan
37,pria,Lainnya,180000,Ramadhan
58,pria,Lainnya,500000,Ramadhan
34,pria,Lainnya,45000,Ramadhan
34,pria,Lainnya,135000,Ramadhan
58,pria,Lainnya,5000000,Ramadhan
39,pria,Lainnya,275000,Reguler
39,pria,Lainnya,275000,Reguler
50,pria,Lainnya,500000,Kurban
28,wanita,Lainnya,167500,Kurban
28,wanita,Lainnya,162500,Kurban
33,pria,Lainnya,100000,Kurban
48,pria,Lainnya,5000000,Kurban
56,pria,Lainnya,2500000,Kurban
39,pria,Lainnya,285000,Kurban
35,wanita,Lainnya,2500000,Kurban
33,pria,Lainnya,100000,Reguler
43,pria,Pegawai Swasta,100000,Reguler
39,pria,Pegawai Swasta,800000,Reguler
38,pria,Pegawai Swasta,268887,Reguler
52,pria,Pegawai Swasta,1808794,Reguler
45,wanita,Pegawai Swasta,391589,Reguler
39,pria,Pegawai Swasta,825000,Reguler
32,pria,Pegawai Swasta,1436205,Reguler
39,pria,Pegawai Swasta,780000,Reguler
32,pria,Pegawai Swasta,1054817,Reguler
39,pria,Pegawai Swasta,800000,Reguler
45,wanita,Pegawai Swasta,417388,Reguler
38,pria,Pegawai Swasta,769161,Reguler
52,pria,Pegawai Swasta,1808794,Reguler
43,pria,Pegawai Swasta,100000,Reguler
38,pria,Pegawai Swasta,268887,Reguler
52,pria,Pegawai Swasta,1808794,Reguler
39,pria,Pegawai Swasta,775000,Reguler
45,wanita,Pegawai Swasta,420138,Reguler
52,pria,Pegawai Swasta,3251372,Reguler
38,pria,Pegawai Swasta,268887,Reguler
59,pria,Pegawai Swasta,252000,Reguler
39,pria,Pegawai Swasta,800000,Ramadhan
39,pria,Pegawai Swasta,750000,Ramadhan
45,wanita,Pegawai Swasta,420138,Ramadhan
45,wanita,Pegawai Swasta,400900,Ramadhan
43,pria,Pegawai Swasta,200000,Ramadhan
37,pria,Pegawai Swasta,180000,Ramadhan
31,pria,Pegawai Swasta,135000,Ramadhan
46,wanita,Pegawai Swasta,9000000,Ramadhan
39,pria,Pegawai Swasta,225000,Ramadhan
45,wanita,Pegawai Swasta,422892,Reguler
39,pria,Pegawai Swasta,1475000,Reguler
43,pria,Pegawai Swasta,100000,Reguler
45,wanita,Pegawai Swasta,410517,Reguler
39,pria,Pegawai Swasta,800000,Kurban
36,wanita,Pegawai Swasta,50000,Reguler
45,wanita,Pegawai Swasta,394339,Reguler
39,pria,Pegawai Swasta,750000,Reguler
32,pria,Pegawai Swasta,1397467,Reguler
39,pria,Pegawai Swasta,1500000,Reguler
38,pria,Pegawai Swasta,750000,Reguler
59,pria,Pegawai Swasta,350000,Reguler
39,pria,Pegawai Swasta,750000,Reguler
39,pria,Pegawai Swasta,750000,Reguler
52,pria,Pegawai Swasta,1720749,Reguler
38,pria,Pegawai Swasta,250358,Reguler
45,wanita,Pegawai Swasta,391575,Reguler
59,pria,Pegawai Swasta,50000,Reguler
59,pria,Pegawai Swasta,252000,Reguler
32,pria,Pegawai Swasta,1299558,Reguler
45,wanita,Pegawai Swasta,392964,Reguler
39,pria,Pegawai Swasta,800000,Reguler
39,pria,Pegawai Swasta,750000,Reguler
59,pria,Pegawai Swasta,50000,Reguler
38,pria,Pegawai Swasta,250358,Reguler
32,pria,Pegawai Swasta,2326212,Reguler
52,pria,Pegawai Swasta,1720749,Reguler
39,pria,Pegawai Swasta,800000,Reguler
32,pria,Pegawai Swasta,1364299,Reguler
52,pria,Pegawai Swasta,1984883,Reguler
38,pria,Pegawai Swasta,305944,Reguler
38,pria,Pegawai Swasta,750000,Reguler
45,wanita,Pegawai Swasta,391589,Reguler
38,pria,Pegawai Swasta,268887,Reguler
52,pria,Pegawai Swasta,1808794,Reguler
33,pria,Pegawai Swasta,1000000,Reguler
39,pria,Pegawai Swasta,1500000,Reguler
43,pria,Pegawai Swasta,100000,Reguler
45,wanita,Pegawai Swasta,391589,Reguler
39,pria,Pegawai Swasta,800000,Reguler
32,pria,Pegawai Swasta,1443540,Reguler
37,pria,Pegawai Swasta,310750,Reguler
30,pria,Pegawai Swasta,225000,Reguler
36,wanita,Pegawai Swasta,1320840,Reguler
31,pria,Pegawai Swasta,345825,Reguler
39,pria,Pegawai Swasta,850000,Reguler
45,wanita,Pegawai Swasta,391670,Reguler
39,pria,Pegawai Swasta,800000,Reguler
38,pria,Pegawai Swasta,463566,Reguler
52,pria,Pegawai Swasta,2754560,Reguler
39,pria,Pegawai Swasta,1000000,Reguler
30,pria,Pegawai Swasta,225000,Reguler
37,pria,Pegawai Swasta,306175,Reguler
45,wanita,Pegawai Swasta,386170,Reguler
31,pria,Pegawai Swasta,349385,Reguler
36,wanita,Pegawai Swasta,568297,Reguler
39,pria,Pegawai Swasta,750000,Reguler
38,pria,Pegawai Swasta,231957,Reguler
52,pria,Pegawai Swasta,1400027,Reguler
37,pria,Pegawai Swasta,309650,Reguler
30,pria,Pegawai Swasta,225000,Reguler
36,wanita,Pegawai Swasta,350000,Reguler
36,wanita,Pegawai Swasta,568237,Reguler
39,pria,Pegawai Swasta,1000000,Reguler
31,pria,Pegawai Swasta,273466,Reguler
39,pria,Pegawai Swasta,750000,Reguler
45,wanita,Pegawai Swasta,388839,Reguler
59,pria,Pegawai Swasta,365000,Ramadhan
38,pria,Pegawai Swasta,250358,Ramadhan
52,pria,Pegawai Swasta,1497033,Ramadhan
39,pria,Pegawai Swasta,1000000,Ramadhan
36,wanita,Pegawai Swasta,1258100,Ramadhan
39,pria,Pegawai Swasta,2116453,Ramadhan
44,pria,Pegawai Swasta,400000,Ramadhan
37,pria,Pegawai Swasta,311770,Ramadhan
30,pria,Pegawai Swasta,460450,Ramadhan
41,pria,Pegawai Swasta,2000000,Ramadhan
45,wanita,Pegawai Swasta,771264,Ramadhan
31,pria,Pegawai Swasta,268666,Ramadhan
39,pria,Pegawai Swasta,225000,Ramadhan
38,pria,Pegawai Swasta,1000000,Ramadhan
46,wanita,Pegawai Swasta,12500000,Ramadhan
46,wanita,Pegawai Swasta,1200000,Ramadhan
59,pria,Pegawai Swasta,150000,Ramadhan
59,pria,Pegawai Swasta,150000,Ramadhan
52,pria,Pegawai Swasta,1720749,Reguler
36,wanita,Pegawai Swasta,1296934,Reguler
38,pria,Pegawai Swasta,250358,Reguler
39,pria,Pegawai Swasta,700000,Reguler
45,wanita,Pegawai Swasta,386339,Reguler
39,pria,Pegawai Swasta,1300000,Reguler
32,pria,Pegawai Swasta,2545806,Kurban
52,pria,Pegawai Swasta,1720749,Kurban
38,pria,Pegawai Swasta,250358,Kurban
36,wanita,Pegawai Swasta,1511914,Kurban
32,pria,Pegawai Swasta,1376178,Kurban
39,pria,Pegawai Swasta,800000,Kurban
45,wanita,Pegawai Swasta,390000,Kurban
39,pria,Pegawai Swasta,159475,Kurban
38,pria,Pegawai Swasta,250358,Reguler
52,pria,Pegawai Swasta,1720749,Reguler
36,wanita,Pegawai Swasta,234169,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,50000,Ramadhan
32,pria,Konsultan,50000,Ramadhan
32,pria,Konsultan,100000,Ramadhan
32,pria,Konsultan,80000,Ramadhan
32,pria,Konsultan,90000,Ramadhan
32,pria,Konsultan,50000,Ramadhan
32,pria,Konsultan,200000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,200000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,50000,Kurban
32,pria,Konsultan,50000,Kurban
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,200000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,250000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,90000,Ramadhan
32,pria,Konsultan,100000,Ramadhan
32,pria,Konsultan,80000,Ramadhan
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,100000,Reguler
32,pria,Konsultan,80000,Reguler
32,pria,Konsultan,50000,Kurban
32,pria,Konsultan,50000,Kurban
32,pria,Konsultan,80000,Kurban
32,pria,Konsultan,100000,Kurban
32,pria,Konsultan,50000,Reguler
32,pria,Konsultan,50000,Reguler
34,pria,Pegawai Swasta,420000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
34,pria,Pegawai Swasta,420000,Reguler
27,pria,Pegawai Swasta,366000,Reguler
27,pria,Pegawai Swasta,366000,Reguler
25,wanita,Pegawai Swasta,50000,Reguler
26,wanita,Pegawai Swasta,120000,Reguler
27,pria,Pegawai Swasta,240000,Reguler
27,pria,Pegawai Swasta,240000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
25,wanita,Pegawai Swasta,50000,Reguler
30,wanita,Pegawai Swasta,10000,Reguler
26,wanita,Pegawai Swasta,117500,Reguler
27,pria,Pegawai Swasta,211000,Reguler
34,pria,Pegawai Swasta,420000,Reguler
25,wanita,Pegawai Swasta,50000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
34,pria,Pegawai Swasta,420000,Ramadhan
27,pria,Pegawai Swasta,305000,Ramadhan
27,pria,Pegawai Swasta,305000,Ramadhan
28,pria,Pegawai Swasta,300000,Ramadhan
28,pria,Pegawai Swasta,1000000,Ramadhan
23,pria,Pegawai Swasta,45000,Ramadhan
23,pria,Pegawai Swasta,45000,Ramadhan
30,wanita,Pegawai Swasta,128750,Reguler
27,pria,Pegawai Swasta,475000,Reguler
27,pria,Pegawai Swasta,475000,Reguler
27,pria,Pegawai Swasta,245000,Reguler
27,pria,Pegawai Swasta,245000,Reguler
28,pria,Pegawai Swasta,450000,Reguler
34,pria,Pegawai Swasta,420000,Reguler
27,pria,Pegawai Swasta,425000,Reguler
27,pria,Pegawai Swasta,425000,Reguler
23,pria,Pegawai Swasta,1800000,Reguler
34,pria,Pegawai Swasta,420000,Reguler
25,wanita,Pegawai Swasta,50000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
23,pria,Pegawai Swasta,200000,Reguler
27,pria,Pegawai Swasta,403000,Reguler
27,pria,Pegawai Swasta,403000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
27,pria,Pegawai Swasta,240000,Reguler
27,pria,Pegawai Swasta,240000,Reguler
28,wanita,Pegawai Swasta,100000,Reguler
27,pria,Pegawai Swasta,220000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
28,wanita,Pegawai Swasta,100000,Reguler
27,pria,Pegawai Swasta,305000,Reguler
27,pria,Pegawai Swasta,305000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
27,pria,Pegawai Swasta,303000,Reguler
27,pria,Pegawai Swasta,303000,Reguler
34,pria,Pegawai Swasta,420000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
28,wanita,Pegawai Swasta,100000,Reguler
30,wanita,Pegawai Swasta,225000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
27,pria,Pegawai Swasta,370000,Reguler
23,pria,Pegawai Swasta,200000,Reguler
30,wanita,Pegawai Swasta,225000,Reguler
25,wanita,Pegawai Swasta,50000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
29,pria,Pegawai Swasta,330283,Reguler
28,wanita,Pegawai Swasta,150000,Reguler
27,pria,Pegawai Swasta,285000,Reguler
27,pria,Pegawai Swasta,285000,Reguler
27,pria,Pegawai Swasta,175000,Reguler
30,wanita,Pegawai Swasta,225000,Reguler
28,wanita,Pegawai Swasta,150000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
27,pria,Pegawai Swasta,280000,Reguler
27,pria,Pegawai Swasta,280000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
25,wanita,Pegawai Swasta,20000,Reguler
25,wanita,Pegawai Swasta,34500,Reguler
27,wanita,Pegawai Swasta,720000,Reguler
30,wanita,Pegawai Swasta,225000,Reguler
29,pria,Pegawai Swasta,45000,Ramadhan
27,pria,Pegawai Swasta,45000,Ramadhan
30,wanita,Pegawai Swasta,225000,Ramadhan
29,pria,Pegawai Swasta,90000,Ramadhan
27,pria,Pegawai Swasta,385000,Ramadhan
27,pria,Pegawai Swasta,385000,Ramadhan
28,pria,Pegawai Swasta,300000,Reguler
25,wanita,Pegawai Swasta,50000,Reguler
30,wanita,Pegawai Swasta,225000,Reguler
27,pria,Pegawai Swasta,390000,Reguler
28,pria,Pegawai Swasta,300000,Reguler
23,pria,Pegawai Swasta,300000,Kurban
28,pria,Pegawai Swasta,300000,Kurban
30,wanita,Pegawai Swasta,215000,Kurban
27,pria,Pegawai Swasta,280000,Kurban
27,pria,Pegawai Swasta,280000,Kurban
39,pria,IT,1000000,Reguler
36,pria,IT,750000,Reguler
34,pria,IT,500000,Reguler
34,pria,IT,500000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
39,pria,IT,1000000,Reguler
34,pria,IT,450000,Reguler
53,pria,IT,2300000,Reguler
28,pria,IT,50000,Reguler
39,pria,IT,1000000,Reguler
34,pria,IT,600000,Reguler
36,pria,IT,750000,Reguler
28,pria,IT,50000,Reguler
39,pria,IT,1000000,Ramadhan
36,pria,IT,750000,Ramadhan
34,pria,IT,180000,Ramadhan
34,pria,IT,450000,Ramadhan
53,pria,IT,500000,Ramadhan
36,pria,IT,750000,Ramadhan
39,pria,IT,1000000,Ramadhan
39,pria,IT,1000000,Ramadhan
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
36,pria,IT,750000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Kurban
39,pria,IT,1000000,Kurban
38,pria,IT,500000,Kurban
36,pria,IT,750000,Kurban
39,pria,IT,1000000,Kurban
53,pria,IT,2100000,Reguler
28,pria,IT,50000,Reguler
37,pria,IT,740000,Reguler
36,pria,IT,750000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
39,pria,IT,1000000,Reguler
36,pria,IT,750000,Reguler
34,pria,IT,450000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
38,pria,IT,500000,Reguler
36,pria,IT,750000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
34,pria,IT,500000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
36,pria,IT,750000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
36,pria,IT,750000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
34,pria,IT,250000,Reguler
36,pria,IT,750000,Reguler
28,pria,IT,50000,Reguler
53,pria,IT,2100000,Reguler
